invader_id,city_code,points,gt_lat,gt_lng,gt_source,confidence,n_street_signs,n_shop_signs,n_landmarks,n_building_numbers,n_metro_bus,n_other_clues,n_total_clues,has_district,has_postcode,has_address,reasoning_length,address_length,address_has_number,address_has_business,address_n_business,signs_total_business,geo_success,geo_lat,geo_lng,distance_to_center_km,distance_to_district_km,district_geocodes,city_coherent,error_km,error_class,best_address_guess,district,street_signs,shop_signs,landmarks
PA_1259,PA,50,48.832726675,2.4932573019,,LOW,0,0,0,0,0,7,7,1,0,1,496,65,0,0,0,0,1,48.8231439,2.3814158,4.291,,0,1,8.2561,ZONE,Boulevard Périphérique de Paris ou voie rapide en proche banlieue,périphérie parisienne ou banlieue proche,,,
PA_563,PA,30,48.8622191297,2.3371901572,,HIGH,1,0,2,0,0,5,8,1,1,1,451,34,0,0,0,1,1,48.8624655,2.3371678,1.279,0.313,1,1,0.0274,EXCELLENT,"Place du Palais Royal, 75001 Paris",1er arrondissement,PLACE DU PALAIS ROYAL,,Place du Palais Royal|Théâtre (colonne Morris avec affiche)
PA_679,PA,30,48.8404817051,2.3496906275,,MEDIUM,0,0,0,0,0,7,7,1,0,1,520,31,0,0,0,0,1,48.8529386,2.3458554,0.617,,0,1,1.4133,APPROX,"Rue de la Huchette, 75005 Paris","Quartier Latin ou Montmartre (5e, 6e ou 18e arrondissement)",,,
PA_825,PA,20,48.8558712331,2.4229642334,,MEDIUM,2,2,0,0,0,6,10,1,1,1,553,63,0,0,0,1,1,48.8505545,2.3929982,3.06,0.0,1,1,2.2708,APPROX,"Centre-ville de Montreuil, proche de la Mairie, 93100 Montreuil",Montreuil (93),CENTRE VILLE MONTREAU-RUFFINS|Mairie,PHARMACIE|NATURALIA,
LA_196,LA,30,34.0475164557,-118.2496639281,,HIGH,0,1,1,0,0,4,6,1,0,1,403,42,1,0,0,1,1,34.0481177,-118.2490727,0.672,0.643,1,1,0.0862,EXCELLENT,"453 S Spring Street, Los Angeles, CA 90013",Downtown Los Angeles,,THE LAST BOOKSTORE,The Last Bookstore
LA_07,LA,10,34.1053376419,-118.3189704586,,HIGH,0,1,0,0,0,4,5,1,0,1,384,43,1,0,0,0,1,34.1054214,-118.3189272,9.112,1.207,1,1,0.0101,EXCELLENT,"5931 Franklin Avenue, Los Angeles, CA 90028",Hollywood,,BOURGEOIS PIG,
LA_187,LA,30,34.0478252074,-118.243955847,,MEDIUM,0,1,0,0,0,4,5,1,0,1,565,40,0,0,0,0,1,34.0568132,-118.242564,0.524,0.702,1,1,1.0076,APPROX,"Broadway, Downtown Los Angeles, CA 90013",Downtown Los Angeles,,EXOTIC INC,
LA_99,LA,20,34.038276939,-118.2368862685,,LOW,0,0,0,0,0,5,5,1,0,1,408,58,0,0,0,0,1,34.0414677,-118.2689803,2.617,2.62,1,1,2.9784,APPROX,"Downtown Los Angeles, près de Main Street ou Spring Street",Downtown Los Angeles,,,
LA_105,LA,20,34.0472930452,-118.2460235148,,HIGH,2,1,1,1,0,5,10,1,0,1,425,41,1,0,0,0,1,34.045916,-118.247583,0.785,0.679,1,1,0.21,GOOD,"500 S Los Angeles Street, Los Angeles, CA",Downtown Los Angeles,Los Angeles|Los Angeles 500 S,PUBLIC PARKING,Hollywood billboard visible
LA_180,LA,40,34.0468419457,-118.2445658438,,LOW,0,0,0,0,0,5,5,1,0,1,446,45,0,0,0,0,1,34.0488626,-118.238748,0.588,,0,1,0.5812,OK,"Arts District, Downtown Los Angeles, CA 90013",Downtown Los Angeles ou Arts District,,,
LA_45,LA,10,34.0979351165,-118.2864334957,,LOW,0,0,0,0,0,5,5,1,0,1,391,79,0,0,0,0,1,34.0566135,-118.248922,0.687,,0,1,5.7487,ZONE,"Arts District, Downtown Los Angeles, CA (zone entre Alameda St et Santa Fe Ave)",Downtown Los Angeles ou Arts District,,,
LA_65,LA,30,33.9449479257,-118.4057701644,,HIGH,1,0,0,0,0,4,5,1,0,1,400,47,0,0,0,0,1,34.0793204,-118.2272755,3.374,3.506,1,1,22.2244,FAR,"Figueroa Street, Downtown Los Angeles, CA 90015",Downtown Los Angeles,Figueroa,,
LA_85,LA,20,34.1015686931,-118.3117311257,,HIGH,0,2,0,1,0,4,7,1,0,1,435,41,1,0,0,0,1,34.1016354,-118.3117096,8.334,1.532,1,1,0.0077,EXCELLENT,"5606 Hollywood Boulevard, Los Angeles, CA",Hollywood,,Precise Auto Body|Hollywood...,
LA_95,LA,20,34.0404812438,-118.4434207022,,HIGH,0,1,1,0,0,5,7,1,0,1,361,37,0,0,0,0,1,33.8619055,-118.276154,21.37,4.111,1,1,25.146,FAR,"18525 S Main Street, Carson, CA 90248",Carson,,Phantom Carriage,Phantom Carriage Brewery
NY_31,NY,10,40.7141889077,-73.9609185877,,MEDIUM,0,1,0,0,0,5,6,1,0,1,441,48,0,1,1,0,1,40.7159357,-73.9868057,1.655,0.0,1,1,2.1904,APPROX,"George Shaw Wine Bar, Lower East Side, Manhattan",Lower East Side,,GEORGE SHAW,
NY_30,NY,30,40.7118905995,-73.9671715917,,HIGH,0,0,1,0,0,5,6,1,0,1,455,57,0,0,0,0,1,40.70132,-73.9634865,3.804,1.704,1,1,1.2157,APPROX,"Kent Avenue near South 6th Street, Williamsburg, Brooklyn","Williamsburg, Brooklyn",,,Williamsburg Bridge
NY_45,NY,20,40.7223533357,-73.9934440479,,LOW,0,0,0,0,0,4,4,1,0,1,518,52,0,0,0,0,1,40.7159357,-73.9868057,1.655,0.0,1,1,0.9068,OK,"Houston Street ou Bowery, Lower East Side, Manhattan",Lower East Side,,,
NY_214,NY,50,40.7845272,-73.9846601,vision,LOW,0,0,2,0,0,6,8,1,0,1,645,67,0,0,0,0,1,40.7135482,-74.0054261,0.096,0.0,1,1,8.084,ZONE,"Freedom Tunnel or abandoned City Hall Station area, Lower Manhattan",Lower Manhattan,,,Abandoned subway tunnel|Old train station platform
NY_20,NY,10,40.7220010886,-74.0026549436,,MEDIUM,0,0,0,0,0,5,5,1,0,1,483,45,0,0,0,0,1,40.72288,-73.9987505,1.277,0.535,1,1,0.3432,GOOD,"SoHo, Manhattan, entre Houston St et Canal St",SoHo/Tribeca,,,
NY_215,NY,40,40.7102904,-74.0049373,vision,LOW,0,0,0,0,0,3,3,1,0,1,501,46,0,0,0,0,1,40.7472746,-73.9863372,4.176,4.081,1,1,4.401,ZONE,Zone industrielle de Lower Manhattan ou Bowery,Lower Manhattan,,,
NY_132,NY,0,40.7407800877,-74.0070011723,,LOW,1,0,0,0,0,5,6,1,0,1,550,75,0,0,0,0,1,40.7130272,-74.0034742,0.214,4.073,1,1,3.1003,ZONE,"Manhattan, zone commerciale dense (probablement Midtown ou Lower Manhattan)",Manhattan,ONE WAY,,
NY_09,NY,50,40.710655445,-74.0131981021,,HIGH,0,0,2,0,0,4,6,1,1,1,539,40,1,0,0,0,1,40.7115549,-74.0114199,0.477,0.627,1,1,0.1802,GOOD,"185 Greenwich Street, New York, NY 10007",Financial District,,,World Trade Center Transportation Hub|Oculus
NY_135,NY,0,40.7467187478,-73.9886528185,,HIGH,0,1,0,1,0,4,6,1,0,1,419,27,1,0,0,0,1,40.6382387,-73.7035685,26.818,27.657,1,1,26.8925,FAR,"1225 Broadway, New York, NY",Midtown Manhattan,,AWONA GLAZING INC,
LDN_146,LDN,30,51.5526881056,-0.1121180859,,MEDIUM,0,2,0,0,0,5,7,1,0,1,468,37,0,0,0,0,1,51.5170061,-0.0676546,4.297,0.165,1,1,5.02,ZONE,"Whitechapel Road area, East London E1",East London,,B.K. NEWS|openreach,
LDN_14,LDN,10,51.5101849948,-0.1341123325,,HIGH,0,2,1,0,1,4,8,1,1,1,370,29,0,0,0,0,1,51.4957087,-0.1161696,1.529,0.0,1,1,2.0331,APPROX,"Piccadilly Circus, London W1J",Westminster,,TOBACCO|PICCADILLY FOOD & WINE,Piccadilly Circus
LDN_126,LDN,50,51.4929539304,-0.1204222938,,HIGH,0,1,1,0,0,7,9,1,0,1,380,36,0,0,0,0,1,51.508176,-0.0991338,1.986,0.0,1,1,2.2442,APPROX,"Holland Street, Bankside, London SE1","Bankside, Southwark",,Enterprise,Tate Modern
LDN_37,LDN,20,51.5145320164,-0.1265173591,,LOW,0,0,0,0,0,5,5,1,0,1,395,51,0,0,0,0,1,51.5381223,-0.0597486,5.817,,0,1,5.3119,ZONE,"Zone de Shoreditch ou Brick Lane, East London E1/E2",Shoreditch ou East London,,,
LDN_07,LDN,10,51.5150878061,-0.132889169,,HIGH,2,0,0,0,0,7,9,1,1,1,459,39,0,0,0,0,1,51.5150563,-0.1330701,0.926,2.449,1,1,0.013,EXCELLENT,"Carlisle Street W1, Westminster, London",Westminster,CARLISLE STREET W1|CITY OF WESTMINSTER,,
LDN_141,LDN,30,51.5176075219,-0.0967642018,,MEDIUM,0,3,0,0,0,5,8,1,0,1,513,43,1,1,1,0,1,51.5178026,-0.0963747,2.463,,0,1,0.0346,EXCELLENT,"Museum of London, 150 London Wall, EC2Y 5HN",Museum of London or similar heritage venue,,Victis|KLONDYKE Cigarettes|SUNLIGHT SOAP,
LDN_103,LDN,10,51.516257649,-0.1245481162,,HIGH,1,0,1,0,0,4,6,1,0,1,450,33,0,1,1,1,1,51.5392533,-0.142757,3.69,0.0,1,1,2.8504,APPROX,"Museum Street, Camden, London WC1",Camden,MUSEUM STREET,,Museum Street (Camden)
LDN_185,LDN,30,51.5066147,-0.1278939,,HIGH,2,1,1,0,0,5,9,1,1,1,367,53,0,0,0,0,1,51.4957087,-0.1161696,1.529,0.0,1,1,1.4592,APPROX,"Uganda House, Spring Gardens, Westminster, London SW1",Westminster,SPRING GARDENS SW1|CITY OF WESTMINSTER,UGANDA,Uganda House
LDN_56,LDN,20,51.5209274318,-0.0730675805,,MEDIUM,0,2,1,0,0,5,8,1,0,1,465,32,0,0,0,0,1,51.5249032,-0.0817203,3.736,0.0,1,1,0.7442,OK,"Dray Walk, Shoreditch, London E1",Shoreditch,,Skullcandy|Backyard,Skullcandy's Immersive
HK_05,HK,10,22.3011836678,114.1749750402,,LOW,0,0,0,0,0,8,8,1,0,1,538,68,0,0,0,0,1,22.2799826,114.1737117,4.394,2.813,1,1,2.361,APPROX,"Escalier de rue dans le quartier de Sheung Wan ou Central, Hong Kong",Central/Sheung Wan,,,
HK_76,HK,30,22.2829343106,114.1554377297,,MEDIUM,0,0,2,0,0,6,8,1,0,1,494,57,0,0,0,0,1,22.2833867,114.1559486,4.226,1.866,1,1,0.0728,EXCELLENT,"Pottinger Street (Stone Slabs Street), Central, Hong Kong",Central,,,Escalier public avec arbre central|Pottinger Street steps area
HK_122,HK,30,22.2835531928,114.1531346181,,HIGH,0,1,0,0,0,4,5,1,0,1,487,37,0,0,0,0,1,22.3304171,114.1590946,1.628,0.0,1,1,5.247,ZONE,"Pak Tsz Lane, Sham Shui Po, Hong Kong",Sham Shui Po,,百子里,
HK_127,HK,30,22.2695591127,114.1240061725,,MEDIUM,0,2,1,0,0,7,10,1,0,1,502,42,0,0,0,0,1,22.3329572,114.1653773,1.574,0.372,1,1,8.2347,ZONE,"Shek Kip Mei Estate, Shek Kip Mei, Kowloon",Shek Kip Mei,,Rehabilitation Centre|Rotary Rehabilitation Centre for Children,Rehabilitation Centre (復康院)
HK_18,HK,10,22.2804757052,114.1855300593,,MEDIUM,0,3,1,0,0,5,9,1,0,1,430,67,0,0,0,0,1,22.281274,114.192183,4.834,0.0,1,1,0.6903,OK,"Causeway Bay, near Paterson Street and Percival Street intersection",Causeway Bay,,H&M|BEOTERO|Priceline,Sino Crown
HK_28,HK,20,22.2429822875,114.2221252463,,LOW,0,0,0,0,0,6,6,1,0,1,479,81,0,0,0,0,0,,,,,0,1,,NO_GEO,"Escalier public dans le secteur Mid-Levels Ouest, entre Bonham Road et Caine Road",Mid-Levels ou Pok Fu Lam,,,
TK_74,TK,10,35.6465674395,139.7067247853,,LOW,0,0,0,0,0,5,5,1,0,1,367,52,0,0,0,0,0,,,,,0,1,,NO_GEO,"Ruelle secondaire dans le quartier de Shibuya, Tokyo",Shibuya ou Shinjuku,,,
TK_121,TK,30,35.6593900839,139.6953611035,,MEDIUM,0,1,0,0,0,7,8,1,0,1,416,77,0,1,1,1,0,,,,,0,1,,NO_GEO,"Quartier de Shibuya, zone des love hotels ou quartier de Kabukichō (Shinjuku)",Shibuya ou Shinjuku,,HOTEL,
TK_41,TK,10,35.6695468872,139.6959532249,,LOW,0,0,0,0,0,6,6,1,0,1,545,61,0,0,0,0,0,,,,,0,1,,NO_GEO,Localisation impossible à déterminer avec les images fournies,Impossible à déterminer,,,
TK_55,TK,10,35.6408112,139.7025174,vision,LOW,0,0,0,0,0,5,5,1,0,1,467,56,0,0,0,0,1,35.6599898,139.7246074,6.95,,0,1,2.9209,APPROX,"Quartier résidentiel de Shibuya-ku ou Shinjuku-ku, Tokyo",Shibuya ou Shinjuku,,,
TK_118,TK,30,35.6696518172,139.7082384955,,MEDIUM,0,0,1,0,0,7,8,1,0,1,479,55,0,0,0,0,1,35.7746697,139.7654543,15.098,,0,1,12.7688,FAR,"Quartier de Cat Street entre Shibuya et Harajuku, Tokyo",Shibuya ou Harajuku,,,Hello Kitty Space Invader
TK_120,TK,30,35.6491650882,139.7010977142,,LOW,0,1,0,0,0,7,8,1,0,1,420,87,0,0,0,0,0,,,,,0,1,,NO_GEO,"Quartier de Shibuya, Tokyo, zone résidentielle/commerciale près d'un konbini FamilyMart",Shibuya ou Minato,,FamilyMart,
MARS_77,MARS,50,43.2973863421,5.3812606718,,MEDIUM,0,2,0,0,0,4,6,1,0,1,530,51,0,0,0,0,1,43.2957912,5.3671336,0.23,,0,1,1.157,APPROX,"Quai du Port ou Quai de Rive Neuve, 13001 Marseille",1er arrondissement (Vieux-Port/Centre-ville),,BRASSERIE|Cer...Méd...,
MARS_47,MARS,20,43.2986831423,5.3664896236,,HIGH,0,2,1,0,0,4,7,1,0,1,430,30,0,0,0,1,1,43.2993374,5.3682229,0.34,0.043,1,1,0.158,GOOD,"Rue du Panier, 13002 Marseille",Le Panier,,UNDARTGROUND|Concept Store,Le Panier
MARS_12,MARS,50,43.2973105623,5.3656088824,,HIGH,1,0,0,0,0,3,4,1,1,1,360,31,0,0,0,0,1,43.3039879,5.3759723,0.971,2.215,1,1,1.1201,APPROX,"Rue de Turenne, 13007 Marseille",7ème arrondissement,RUE DE TURENNE,,
MARS_05,MARS,10,43.2941033408,5.383425876,,MEDIUM,0,2,0,0,0,5,7,1,1,1,385,29,0,0,0,0,1,43.295083,5.3828064,1.064,0.09,1,1,0.1199,GOOD,"Cours Julien, 13006 Marseille",Cours Julien,,Le Surcouf|Brasserie Snack Le Surcouf,
MARS_86,MARS,40,43.3037588942,5.418690293,,LOW,0,0,0,0,0,5,5,1,0,1,431,47,0,0,0,0,1,43.2993374,5.3682229,0.34,,0,1,4.1134,ZONE,"Quartier du Panier, Marseille 2e arrondissement",Le Panier ou Vieux-Port,,,
MIA_69,MIA,50,25.8022548487,-80.2051089206,,MEDIUM,0,0,0,0,0,6,6,1,0,1,478,33,0,0,0,0,1,25.7901032,-80.1987696,3.234,1.258,1,1,1.4928,APPROX,"NW 2nd Avenue, Wynwood, Miami, FL",Wynwood,,,
MIA_46,MIA,50,25.7791584728,-80.1321524486,,MEDIUM,0,0,0,0,0,6,6,1,0,1,584,52,0,0,0,0,1,25.800645,-80.19908,4.391,0.085,1,1,7.1139,ZONE,"Wynwood Arts District, NW 2nd Avenue area, Miami, FL",Wynwood,,,
MIA_63,MIA,50,25.7898051037,-80.1815603161,,HIGH,0,0,1,0,0,6,7,1,0,1,529,40,0,0,0,0,1,25.7912049,-80.1530767,5.079,1.008,1,1,2.856,APPROX,"Venetian Causeway, Miami Beach, FL 33139",Venetian Islands,,,Venetian Causeway Bridge Tower
MIA_14,MIA,10,25.7811398864,-80.1304338221,,LOW,0,0,0,0,0,6,6,1,0,1,560,41,0,0,0,0,1,25.7678909,-80.1333225,5.896,2.866,1,1,1.5013,APPROX,"Ocean Drive, South Beach, Miami Beach, FL",South Beach,,,
ROM_56,ROM,50,41.8898258198,12.5238015985,,MEDIUM,0,1,0,0,0,6,7,1,0,1,604,66,0,0,0,0,1,41.9109529,12.5012731,0.992,0.0,1,1,2.9992,APPROX,"Via dei Sabelli angle Via degli Ausoni, quartier San Lorenzo, Rome",San Lorenzo,,ALIMENTARI,
ROM_59,ROM,30,41.8957267276,12.4766495423,,MEDIUM,0,2,0,0,0,5,7,1,0,1,505,48,0,0,0,0,1,41.8959948,12.4768388,1.787,27.836,1,1,0.0337,EXCELLENT,"Largo di Torre Argentina ou Piazza Venezia, Rome",Centro Storico,,La Feltrinelli|UniCredit,
ROM_21,ROM,20,41.8912117739,12.4704982421,,MEDIUM,0,0,0,0,0,4,4,1,0,1,413,45,0,0,0,0,1,41.8934387,12.4683329,2.546,0.457,1,1,0.3057,GOOD,"Lungotevere della Farnesina, Trastevere, Rome",Trastevere,,,
ROM_60,ROM,20,41.8896376566,12.4710989829,,LOW,0,0,0,0,0,6,6,1,0,1,483,80,0,0,0,0,1,42.0933831,12.2696656,28.287,0.0,1,1,28.1142,FAR,"Ruelle du Centro Storico, probablement entre Trastevere et le quartier du Ghetto",Centro Storico,,,
BAB_09,BAB,40,43.503717,-1.538684,,MEDIUM,0,0,0,0,0,5,5,1,1,1,459,34,0,0,0,0,0,,,,,0,1,,NO_GEO,"Promenade des plages, 64600 Anglet",Anglet plages,,,
BAB_17,BAB,20,43.490765,-1.477149,,MEDIUM,0,0,1,0,0,5,6,1,1,1,478,34,0,0,0,0,0,,,,,0,1,,NO_GEO,"Rue des Gouverneurs, 64100 Bayonne",Centre historique de Bayonne,,,Cathédrale Sainte-Marie de Bayonne
BAB_31,BAB,30,43.4897846,-1.4745179,,MEDIUM,0,0,2,0,0,5,7,1,1,1,504,48,0,0,0,0,0,,,,,0,1,,NO_GEO,"Quai de la Nive ou Quai Galuperie, Bayonne 64100",Centre-ville de Bayonne,,,Pont sur l'Adour|Colonne ornementale avec chapiteau
DJBA_07,DJBA,30,33.8767397495,10.8580612424,,MEDIUM,0,1,0,0,0,4,5,1,0,1,569,36,0,0,0,1,1,33.7735976,10.8861888,5.358,0.0,1,1,11.7595,FAR,"Rue Taieb M'hiri, Houmt Souk, Djerba",Houmt Souk,,Restaurant Zina,
DJBA_52,DJBA,40,33.8636568622,10.7965416414,,LOW,0,0,0,0,0,4,4,1,0,1,516,18,0,0,0,0,1,33.7735976,10.8861888,5.358,0.0,1,1,12.995,FAR,"Houmt Souk, Djerba",Houmt Souk,,,
GRN_53,GRN,10,45.1944319851,5.72295012,,HIGH,0,0,1,0,0,4,5,1,1,1,467,61,0,0,0,0,0,,,,,0,1,,NO_GEO,"Cité Universitaire du Rabot, Montée Chalemont, 38000 Grenoble",Saint-Laurent - Rabot,,,Cité Universitaire du Rabot
GRN_06,GRN,10,45.1866765127,5.7264140475,,LOW,0,1,0,0,0,4,5,1,0,1,487,57,0,0,0,0,1,45.0289871,5.8566647,20.547,20.155,1,1,20.2962,FAR,"Centre-ville de Grenoble, zone piétonne ou place publique",Centre-ville,,GAME OVER,
WN_52,WN,10,48.2060679783,16.3679461183,,LOW,0,0,0,0,0,4,4,1,0,1,461,104,0,0,0,0,1,48.2090229,16.3698511,0.307,,0,1,0.3576,GOOD,"Innere Stadt, centre historique de Vienne, probablement dans une rue adjacente à Stephansplatz ou Graben",1er arrondissement (Innere Stadt),,,
WN_20,WN,20,48.2176999811,16.3650027315,,MEDIUM,0,1,0,0,0,5,6,1,0,1,449,111,1,0,0,0,0,,,,,0,1,,NO_GEO,"Rue piétonne ou semi-piétonne dans le centre historique de Vienne, probablement dans les arrondissements 1 ou 2",Innere Stadt ou Leopoldstadt,,TABAK,
POTI_05,POTI,100,-19.6066877978,-65.7429608745,,MEDIUM,1,0,1,0,0,6,8,1,0,1,506,47,0,0,0,0,1,-19.590743,-65.7736499,2.295,0.0,1,1,3.6713,ZONE,"Cantumarca, route d'accès au Cerro Rico, Potosí",Cantumarca,COOPERACION MINERA DEL BOLIVIA,,Cerro Rico de Potosí
POTI_21,POTI,30,-19.572862249,-65.74878276,,MEDIUM,0,2,0,1,0,5,8,1,0,1,484,40,0,0,0,0,0,,,,,0,1,,NO_GEO,"Calle Ayacucho, Centro histórico, Potosí",Centro histórico,,FOTOCOPIÁ|Aquí Tigo,
POTI_14,POTI,50,-19.5891446512,-65.7585086606,,LOW,0,0,0,0,0,5,5,1,0,1,414,73,0,0,0,0,0,,,,,0,1,,NO_GEO,"Quartier résidentiel périphérique en hauteur, flanc nord ou est de Potosí",Zone périphérique/quartier résidentiel en hauteur,,,
SP_25,SP,30,-23.5224907329,-46.6867558034,,LOW,0,0,2,0,0,5,7,1,0,1,451,84,0,0,0,0,0,,,,,0,1,,NO_GEO,"région de la Luz ou Centro, São Paulo, près d'anciennes infrastructures de transport",zona central ou região da Luz,,,passerelle piétonne en béton|infrastructure de transport surélevée
SP_36,SP,50,-23.5553090717,-46.6555149475,,LOW,0,0,0,0,0,7,7,1,0,1,553,69,0,0,0,0,0,,,,,0,1,,NO_GEO,"Rua Augusta ou Rua da Consolação, région Centro/Bela Vista, São Paulo",Centro ou Bela Vista,,,
SP_32,SP,10,-23.5618957704,-46.6557015898,,LOW,0,0,0,0,0,4,4,1,0,1,478,41,0,0,0,0,1,-23.5601219,-46.6500338,2.013,,0,1,0.6104,OK,"Région du Centro ou Bela Vista, São Paulo",Centro ou Bela Vista,,,
BGK_51,BGK,50,13.7215574551,100.5527532407,,LOW,0,0,2,0,0,4,6,1,0,1,448,61,0,0,0,0,0,,,,,0,1,,NO_GEO,sous viaduc autoroutier dans une zone périphérique de Bangkok,zone périphérique ou industrielle près d'une autoroute surélevée,,,viaduc autoroutier surélevé|pilier de pont
BGK_31,BGK,10,13.759451845,100.498317824,,LOW,0,1,0,0,0,5,6,1,0,1,472,39,0,0,0,0,0,,,,,0,1,,NO_GEO,"Khao San Road area, Banglamphu, Bangkok",Khao San / Banglamphu,,ขุขลิกา,
BGK_24,BGK,30,13.7244494754,100.5162983827,,LOW,0,0,0,0,0,4,4,1,0,1,516,45,0,0,0,0,1,13.7475515,100.4976326,1.072,,0,1,3.2656,ZONE,"Old Town district, Rattanakosin area, Bangkok",Rattanakosin/Old Bangkok,,,
LY_22,LY,10,45.7684925832,4.8343844837,,HIGH,1,1,0,0,0,4,6,1,0,1,401,35,0,0,0,0,1,45.7685251,4.8340669,0.519,0.383,1,1,0.0249,EXCELLENT,"Impasse Saint-Polycarpe, 69001 Lyon",1er arrondissement,IMPASSE St POLYCARPE,les POUMONS TUNQUEURS,
LY_02,LY,10,45.766638411,4.832292193,,MEDIUM,0,1,0,0,0,5,6,1,0,1,384,26,0,0,0,0,1,45.7613572,4.8271413,0.726,0.128,1,1,0.7103,OK,"Rue Saint-Jean, 69005 Lyon",Vieux Lyon,,...IONS,
CLR_02,CLR,10,45.7756263773,3.0824668266,,HIGH,0,0,1,0,0,6,7,1,1,1,381,38,0,0,0,0,1,45.7764128,3.0821365,0.387,,0,1,0.0911,EXCELLENT,"Place de Jaude, 63000 Clermont-Ferrand",Centre-ville / Place de Jaude,,,Statue de Vercingétorix
CLR_24,CLR,30,45.7786221876,3.0841677538,,HIGH,0,1,1,0,0,5,7,1,1,1,406,36,0,0,0,0,1,45.7787414,3.0838125,0.301,,0,1,0.0306,EXCELLENT,"Rue des Gras, 63000 Clermont-Ferrand",Centre-ville historique,,ROCK N FRIZ,Cathédrale Notre-Dame-de-l'Assomption
MAN_02,MAN,20,53.4841755733,-2.2354763481,,HIGH,1,0,0,0,0,3,4,1,0,1,406,40,0,0,0,0,1,53.483745,-2.2360317,0.544,0.065,1,1,0.0604,EXCELLENT,"Oak Street, Northern Quarter, Manchester",Northern Quarter,OAK STREET,,
MAN_36,MAN,30,53.4861531826,-2.2418118828,,MEDIUM,0,1,0,0,1,4,6,1,0,1,548,28,0,1,1,0,1,53.4835436,-2.235114,0.582,0.0,1,1,0.5297,OK,"Market Street, Manchester M1",Northern Quarter,,Mamuciim,
FTBL_25,FTBL,30,48.3170891472,2.6474165121,,LOW,0,0,0,0,0,3,3,1,1,1,537,36,0,0,0,0,1,48.4387275,2.7431896,5.163,,0,1,15.2635,FAR,"Centre-ville de Fontainebleau, 77300",Centre-ville de Fontainebleau,,,
FTBL_05,FTBL,30,48.4463755252,2.6016891705,,HIGH,1,0,3,0,0,4,8,1,0,1,431,26,0,1,1,2,1,48.4444794,2.6078845,8.486,3.663,1,1,0.5033,OK,"Grande Rue, 77630 Barbizon",Barbizon,GRANDE RUE,,Musées Ganne & J.F. Millet|Office Culturel|Barbizon
BXL_40,BXL,30,50.8450508211,4.3486431515,,MEDIUM,1,2,0,0,0,5,8,1,1,1,482,27,1,0,0,0,1,50.8500696,4.3678117,1.131,,0,1,1.4569,APPROX,"Rue du Nord, 1000 Bruxelles",Quartier Européen/Ixelles,RUE ...ORD,Alimentation Generale 1870|Aux Origines,
BXL_42,BXL,30,50.8510465742,4.3382028957,,MEDIUM,0,1,1,0,0,5,7,1,0,1,446,61,1,1,1,1,1,50.8467391,4.3546302,0.446,,0,1,1.2488,APPROX,"Rue de la Montagne, 1000 Bruxelles (zone musées centre-ville)",Centre historique de Bruxelles,,MUSEUM,Museum (bâtiment muséal avec architecture moderne et brique ancienne)
LJU_14,LJU,30,46.0490062219,14.5050096366,,MEDIUM,0,1,0,0,0,4,5,1,0,1,421,27,0,1,1,0,1,46.0521592,14.5079751,0.553,,0,1,0.4187,GOOD,"Trubarjeva cesta, Ljubljana",Centre-ville de Ljubljana,,KNJIŽNICA,
LJU_31,LJU,30,46.0502935291,14.5098375161,,MEDIUM,0,1,0,0,0,4,5,1,0,1,469,79,0,0,0,0,0,,,,,0,1,,NO_GEO,"Rue principale du centre historique de Ljubljana, proximité de la vieille ville",Centre-ville historique,,MARY DORO,
VRS_37,VRS,40,48.7984089788,2.1254663718,,HIGH,0,1,0,1,0,5,7,1,0,1,333,38,1,0,0,2,1,48.8224099,2.1432111,2.526,,0,1,2.9683,APPROX,"3 rue de l'Espérance, 78000 Versailles",Centre-ville de Versailles,,BAR HOTEL DE L'ESPERANCE,
VRS_42,VRS,40,48.8189020964,2.1499018833,,MEDIUM,1,0,1,0,0,4,6,1,1,1,363,33,0,0,0,0,1,48.8026723,2.1285945,0.179,,0,1,2.3856,APPROX,"Avenue de Paris, 78000 Versailles",Centre-ville de Versailles,VERSAILLES,,Pavillon de Versailles
AVI_01,AVI,10,43.9501976233,4.8086551866,,HIGH,2,0,2,0,0,5,9,1,1,1,454,26,0,0,0,1,1,43.9479482,4.806693,0.178,,0,1,0.2954,GOOD,"Rue Galante, 84000 Avignon",Centre historique intra-muros,Vers Porte Saint Joseph|Archives Municipales Ancien Hôtel de Piolé,,Archives Municipales Ancien Hôtel de Piolé|Université du Temps Libre
AVI_29,AVI,50,43.9479687033,4.8074682055,,HIGH,1,0,1,1,0,4,7,1,0,1,448,39,1,0,0,0,1,43.947972,4.807273,0.205,0.445,1,1,0.0156,EXCELLENT,"7 Place de la Principale, 84000 Avignon",Centre historique,PLACE DE LA PRINCIPALE,,Place de la Principale
MPL_05,MPL,20,43.6122978015,3.8791216476,,MEDIUM,0,3,0,1,0,4,8,1,0,1,563,42,1,0,0,1,1,43.610818,3.8780501,0.109,0.377,1,1,0.1858,GOOD,"21 rue de l'Aiguillerie, 34000 Montpellier",Centre historique,,STREET SHOP|DJENOVA|PARADIS,
